"Start time UTC","End time UTC","Start time UTC+02:00","End time UTC+02:00","Wind power generation - hourly data"
"2022-03-01 04:00:00","2022-03-01 05:00:00","2022-03-01 06:00:00","2022-03-01 07:00:00","2638.0"
"2022-03-01 05:00:00","2022-03-01 06:00:00","2022-03-01 07:00:00","2022-03-01 08:00:00","2635.0"
"2022-03-01 06:00:00","2022-03-01 07:00:00","2022-03-01 08:00:00","2022-03-01 09:00:00","2581.0"
"2022-03-01 07:00:00","2022-03-01 08:00:00","2022-03-01 09:00:00","2022-03-01 10:00:00","2517.0"
"2022-03-01 08:00:00","2022-03-01 09:00:00","2022-03-01 10:00:00","2022-03-01 11:00:00","2517.0"
"2022-03-01 09:00:00","2022-03-01 10:00:00","2022-03-01 11:00:00","2022-03-01 12:00:00","2549.0"
"2022-03-01 10:00:00","2022-03-01 11:00:00","2022-03-01 12:00:00","2022-03-01 13:00:00","2618.0"
"2022-03-01 11:00:00","2022-03-01 12:00:00","2022-03-01 13:00:00","2022-03-01 14:00:00","2672.0"
"2022-03-01 12:00:00","2022-03-01 13:00:00","2022-03-01 14:00:00","2022-03-01 15:00:00","2719.0"
"2022-03-01 13:00:00","2022-03-01 14:00:00","2022-03-01 15:00:00","2022-03-01 16:00:00","2654.0"
"2022-03-01 14:00:00","2022-03-01 15:00:00","2022-03-01 16:00:00","2022-03-01 17:00:00","2562.0"
"2022-03-01 15:00:00","2022-03-01 16:00:00","2022-03-01 17:00:00","2022-03-01 18:00:00","2479.0"
"2022-03-01 16:00:00","2022-03-01 17:00:00","2022-03-01 18:00:00","2022-03-01 19:00:00","2424.0"
"2022-03-01 17:00:00","2022-03-01 18:00:00","2022-03-01 19:00:00","2022-03-01 20:00:00","2377.0"
"2022-03-01 18:00:00","2022-03-01 19:00:00","2022-03-01 20:00:00","2022-03-01 21:00:00","2453.0"
"2022-03-01 19:00:00","2022-03-01 20:00:00","2022-03-01 21:00:00","2022-03-01 22:00:00","2461.0"
"2022-03-01 20:00:00","2022-03-01 21:00:00","2022-03-01 22:00:00","2022-03-01 23:00:00","2393.0"
"2022-03-01 21:00:00","2022-03-01 22:00:00","2022-03-01 23:00:00","2022-03-02 00:00:00","2398.0"
"2022-03-01 22:00:00","2022-03-01 23:00:00","2022-03-02 00:00:00","2022-03-02 01:00:00","2406.0"
"2022-03-01 23:00:00","2022-03-02 00:00:00","2022-03-02 01:00:00","2022-03-02 02:00:00","2387.0"
"2022-03-02 00:00:00","2022-03-02 01:00:00","2022-03-02 02:00:00","2022-03-02 03:00:00","2458.0"
"2022-03-02 01:00:00","2022-03-02 02:00:00","2022-03-02 03:00:00","2022-03-02 04:00:00","2376.0"
"2022-03-02 02:00:00","2022-03-02 03:00:00","2022-03-02 04:00:00","2022-03-02 05:00:00","2376.0"
"2022-03-02 03:00:00","2022-03-02 04:00:00","2022-03-02 05:00:00","2022-03-02 06:00:00","2377.0"
"2022-03-02 04:00:00","2022-03-02 05:00:00","2022-03-02 06:00:00","2022-03-02 07:00:00","2336.0"
"2022-03-02 05:00:00","2022-03-02 06:00:00","2022-03-02 07:00:00","2022-03-02 08:00:00","2330.0"
"2022-03-02 06:00:00","2022-03-02 07:00:00","2022-03-02 08:00:00","2022-03-02 09:00:00","2298.0"
"2022-03-02 07:00:00","2022-03-02 08:00:00","2022-03-02 09:00:00","2022-03-02 10:00:00","2186.0"
"2022-03-02 08:00:00","2022-03-02 09:00:00","2022-03-02 10:00:00","2022-03-02 11:00:00","2116.0"
"2022-03-02 09:00:00","2022-03-02 10:00:00","2022-03-02 11:00:00","2022-03-02 12:00:00","2106.0"
"2022-03-02 10:00:00","2022-03-02 11:00:00","2022-03-02 12:00:00","2022-03-02 13:00:00","2240.0"
"2022-03-02 11:00:00","2022-03-02 12:00:00","2022-03-02 13:00:00","2022-03-02 14:00:00","2338.0"
"2022-03-02 12:00:00","2022-03-02 13:00:00","2022-03-02 14:00:00","2022-03-02 15:00:00","2368.0"
"2022-03-02 13:00:00","2022-03-02 14:00:00","2022-03-02 15:00:00","2022-03-02 16:00:00","2236.0"
"2022-03-02 14:00:00","2022-03-02 15:00:00","2022-03-02 16:00:00","2022-03-02 17:00:00","2120.0"
"2022-03-02 15:00:00","2022-03-02 16:00:00","2022-03-02 17:00:00","2022-03-02 18:00:00","2084.0"
"2022-03-02 16:00:00","2022-03-02 17:00:00","2022-03-02 18:00:00","2022-03-02 19:00:00","1937.0"
"2022-03-02 17:00:00","2022-03-02 18:00:00","2022-03-02 19:00:00","2022-03-02 20:00:00","1982.0"
"2022-03-02 18:00:00","2022-03-02 19:00:00","2022-03-02 20:00:00","2022-03-02 21:00:00","2192.0"
"2022-03-02 19:00:00","2022-03-02 20:00:00","2022-03-02 21:00:00","2022-03-02 22:00:00","2284.0"
"2022-03-02 20:00:00","2022-03-02 21:00:00","2022-03-02 22:00:00","2022-03-02 23:00:00","2370.0"
"2022-03-02 21:00:00","2022-03-02 22:00:00","2022-03-02 23:00:00","2022-03-03 00:00:00","2306.0"
"2022-03-02 22:00:00","2022-03-02 23:00:00","2022-03-03 00:00:00","2022-03-03 01:00:00","2282.0"
"2022-03-02 23:00:00","2022-03-03 00:00:00","2022-03-03 01:00:00","2022-03-03 02:00:00","2259.0"
"2022-03-03 00:00:00","2022-03-03 01:00:00","2022-03-03 02:00:00","2022-03-03 03:00:00","2228.0"
"2022-03-03 01:00:00","2022-03-03 02:00:00","2022-03-03 03:00:00","2022-03-03 04:00:00","2352.0"
"2022-03-03 02:00:00","2022-03-03 03:00:00","2022-03-03 04:00:00","2022-03-03 05:00:00","2391.0"
"2022-03-03 03:00:00","2022-03-03 04:00:00","2022-03-03 05:00:00","2022-03-03 06:00:00","2442.0"
"2022-03-03 04:00:00","2022-03-03 05:00:00","2022-03-03 06:00:00","2022-03-03 07:00:00","2466.0"
"2022-03-03 05:00:00","2022-03-03 06:00:00","2022-03-03 07:00:00","2022-03-03 08:00:00","2384.0"
"2022-03-03 06:00:00","2022-03-03 07:00:00","2022-03-03 08:00:00","2022-03-03 09:00:00","2226.0"
"2022-03-03 07:00:00","2022-03-03 08:00:00","2022-03-03 09:00:00","2022-03-03 10:00:00","2013.0"
"2022-03-03 08:00:00","2022-03-03 09:00:00","2022-03-03 10:00:00","2022-03-03 11:00:00","1578.0"
"2022-03-03 09:00:00","2022-03-03 10:00:00","2022-03-03 11:00:00","2022-03-03 12:00:00","1532.0"
"2022-03-03 10:00:00","2022-03-03 11:00:00","2022-03-03 12:00:00","2022-03-03 13:00:00","1414.0"
"2022-03-03 11:00:00","2022-03-03 12:00:00","2022-03-03 13:00:00","2022-03-03 14:00:00","1306.0"
"2022-03-03 12:00:00","2022-03-03 13:00:00","2022-03-03 14:00:00","2022-03-03 15:00:00","1352.0"
"2022-03-03 13:00:00","2022-03-03 14:00:00","2022-03-03 15:00:00","2022-03-03 16:00:00","1400.0"
"2022-03-03 14:00:00","2022-03-03 15:00:00","2022-03-03 16:00:00","2022-03-03 17:00:00","1360.0"
"2022-03-03 15:00:00","2022-03-03 16:00:00","2022-03-03 17:00:00","2022-03-03 18:00:00","1420.0"
"2022-03-03 16:00:00","2022-03-03 17:00:00","2022-03-03 18:00:00","2022-03-03 19:00:00","1462.0"
"2022-03-03 17:00:00","2022-03-03 18:00:00","2022-03-03 19:00:00","2022-03-03 20:00:00","1449.0"
"2022-03-03 18:00:00","2022-03-03 19:00:00","2022-03-03 20:00:00","2022-03-03 21:00:00","1367.0"
"2022-03-03 19:00:00","2022-03-03 20:00:00","2022-03-03 21:00:00","2022-03-03 22:00:00","1242.0"
"2022-03-03 20:00:00","2022-03-03 21:00:00","2022-03-03 22:00:00","2022-03-03 23:00:00","1182.0"
"2022-03-03 21:00:00","2022-03-03 22:00:00","2022-03-03 23:00:00","2022-03-04 00:00:00","1078.0"
"2022-03-03 22:00:00","2022-03-03 23:00:00","2022-03-04 00:00:00","2022-03-04 01:00:00","1035.0"
"2022-03-03 23:00:00","2022-03-04 00:00:00","2022-03-04 01:00:00","2022-03-04 02:00:00","1014.0"
"2022-03-04 00:00:00","2022-03-04 01:00:00","2022-03-04 02:00:00","2022-03-04 03:00:00","1088.0"
"2022-03-04 01:00:00","2022-03-04 02:00:00","2022-03-04 03:00:00","2022-03-04 04:00:00","1136.0"
"2022-03-04 02:00:00","2022-03-04 03:00:00","2022-03-04 04:00:00","2022-03-04 05:00:00","1138.0"
"2022-03-04 03:00:00","2022-03-04 04:00:00","2022-03-04 05:00:00","2022-03-04 06:00:00","1014.0"
"2022-03-04 04:00:00","2022-03-04 05:00:00","2022-03-04 06:00:00","2022-03-04 07:00:00","916.0"
"2022-03-04 05:00:00","2022-03-04 06:00:00","2022-03-04 07:00:00","2022-03-04 08:00:00","844.0"
"2022-03-04 06:00:00","2022-03-04 07:00:00","2022-03-04 08:00:00","2022-03-04 09:00:00","683.0"
"2022-03-04 07:00:00","2022-03-04 08:00:00","2022-03-04 09:00:00","2022-03-04 10:00:00","496.0"
"2022-03-04 08:00:00","2022-03-04 09:00:00","2022-03-04 10:00:00","2022-03-04 11:00:00","323.0"
"2022-03-04 09:00:00","2022-03-04 10:00:00","2022-03-04 11:00:00","2022-03-04 12:00:00","223.0"
"2022-03-04 10:00:00","2022-03-04 11:00:00","2022-03-04 12:00:00","2022-03-04 13:00:00","220.0"
"2022-03-04 11:00:00","2022-03-04 12:00:00","2022-03-04 13:00:00","2022-03-04 14:00:00","230.0"
"2022-03-04 12:00:00","2022-03-04 13:00:00","2022-03-04 14:00:00","2022-03-04 15:00:00","228.0"
"2022-03-04 13:00:00","2022-03-04 14:00:00","2022-03-04 15:00:00","2022-03-04 16:00:00","234.0"
"2022-03-04 14:00:00","2022-03-04 15:00:00","2022-03-04 16:00:00","2022-03-04 17:00:00","227.0"
"2022-03-04 15:00:00","2022-03-04 16:00:00","2022-03-04 17:00:00","2022-03-04 18:00:00","244.0"
"2022-03-04 16:00:00","2022-03-04 17:00:00","2022-03-04 18:00:00","2022-03-04 19:00:00","276.0"
"2022-03-04 17:00:00","2022-03-04 18:00:00","2022-03-04 19:00:00","2022-03-04 20:00:00","313.0"
"2022-03-04 18:00:00","2022-03-04 19:00:00","2022-03-04 20:00:00","2022-03-04 21:00:00","390.0"
"2022-03-04 19:00:00","2022-03-04 20:00:00","2022-03-04 21:00:00","2022-03-04 22:00:00","543.0"
"2022-03-04 20:00:00","2022-03-04 21:00:00","2022-03-04 22:00:00","2022-03-04 23:00:00","803.0"
"2022-03-04 21:00:00","2022-03-04 22:00:00","2022-03-04 23:00:00","2022-03-05 00:00:00","1201.0"
"2022-03-04 22:00:00","2022-03-04 23:00:00","2022-03-05 00:00:00","2022-03-05 01:00:00","1466.0"
"2022-03-04 23:00:00","2022-03-05 00:00:00","2022-03-05 01:00:00","2022-03-05 02:00:00","1744.0"
"2022-03-05 00:00:00","2022-03-05 01:00:00","2022-03-05 02:00:00","2022-03-05 03:00:00","2112.0"
"2022-03-05 01:00:00","2022-03-05 02:00:00","2022-03-05 03:00:00","2022-03-05 04:00:00","2334.0"
"2022-03-05 02:00:00","2022-03-05 03:00:00","2022-03-05 04:00:00","2022-03-05 05:00:00","2494.0"
"2022-03-05 03:00:00","2022-03-05 04:00:00","2022-03-05 05:00:00","2022-03-05 06:00:00","2599.0"
"2022-03-05 04:00:00","2022-03-05 05:00:00","2022-03-05 06:00:00","2022-03-05 07:00:00","2708.0"
"2022-03-05 05:00:00","2022-03-05 06:00:00","2022-03-05 07:00:00","2022-03-05 08:00:00","2718.0"
"2022-03-05 06:00:00","2022-03-05 07:00:00","2022-03-05 08:00:00","2022-03-05 09:00:00","2579.0"
"2022-03-05 07:00:00","2022-03-05 08:00:00","2022-03-05 09:00:00","2022-03-05 10:00:00","2205.0"
"2022-03-05 08:00:00","2022-03-05 09:00:00","2022-03-05 10:00:00","2022-03-05 11:00:00","1697.0"
"2022-03-05 09:00:00","2022-03-05 10:00:00","2022-03-05 11:00:00","2022-03-05 12:00:00","1461.0"
"2022-03-05 10:00:00","2022-03-05 11:00:00","2022-03-05 12:00:00","2022-03-05 13:00:00","1397.0"
"2022-03-05 11:00:00","2022-03-05 12:00:00","2022-03-05 13:00:00","2022-03-05 14:00:00","1406.0"
"2022-03-05 12:00:00","2022-03-05 13:00:00","2022-03-05 14:00:00","2022-03-05 15:00:00","1305.0"
"2022-03-05 13:00:00","2022-03-05 14:00:00","2022-03-05 15:00:00","2022-03-05 16:00:00","1306.0"
"2022-03-05 14:00:00","2022-03-05 15:00:00","2022-03-05 16:00:00","2022-03-05 17:00:00","1373.0"
"2022-03-05 15:00:00","2022-03-05 16:00:00","2022-03-05 17:00:00","2022-03-05 18:00:00","1472.0"
"2022-03-05 16:00:00","2022-03-05 17:00:00","2022-03-05 18:00:00","2022-03-05 19:00:00","1447.0"
"2022-03-05 17:00:00","2022-03-05 18:00:00","2022-03-05 19:00:00","2022-03-05 20:00:00","1351.0"
"2022-03-05 18:00:00","2022-03-05 19:00:00","2022-03-05 20:00:00","2022-03-05 21:00:00","1322.0"
"2022-03-05 19:00:00","2022-03-05 20:00:00","2022-03-05 21:00:00","2022-03-05 22:00:00","1313.0"
"2022-03-05 20:00:00","2022-03-05 21:00:00","2022-03-05 22:00:00","2022-03-05 23:00:00","1471.0"
"2022-03-05 21:00:00","2022-03-05 22:00:00","2022-03-05 23:00:00","2022-03-06 00:00:00","1687.0"
"2022-03-05 22:00:00","2022-03-05 23:00:00","2022-03-06 00:00:00","2022-03-06 01:00:00","1825.0"
"2022-03-05 23:00:00","2022-03-06 00:00:00","2022-03-06 01:00:00","2022-03-06 02:00:00","1867.0"
"2022-03-06 00:00:00","2022-03-06 01:00:00","2022-03-06 02:00:00","2022-03-06 03:00:00","1886.0"
"2022-03-06 01:00:00","2022-03-06 02:00:00","2022-03-06 03:00:00","2022-03-06 04:00:00","1951.0"
"2022-03-06 02:00:00","2022-03-06 03:00:00","2022-03-06 04:00:00","2022-03-06 05:00:00","1932.0"
"2022-03-06 03:00:00","2022-03-06 04:00:00","2022-03-06 05:00:00","2022-03-06 06:00:00","1888.0"
"2022-03-06 04:00:00","2022-03-06 05:00:00","2022-03-06 06:00:00","2022-03-06 07:00:00","1834.0"
"2022-03-06 05:00:00","2022-03-06 06:00:00","2022-03-06 07:00:00","2022-03-06 08:00:00","1795.0"
"2022-03-06 06:00:00","2022-03-06 07:00:00","2022-03-06 08:00:00","2022-03-06 09:00:00","1659.0"
"2022-03-06 07:00:00","2022-03-06 08:00:00","2022-03-06 09:00:00","2022-03-06 10:00:00","1370.0"
"2022-03-06 08:00:00","2022-03-06 09:00:00","2022-03-06 10:00:00","2022-03-06 11:00:00","1144.0"
"2022-03-06 09:00:00","2022-03-06 10:00:00","2022-03-06 11:00:00","2022-03-06 12:00:00","1002.0"
"2022-03-06 10:00:00","2022-03-06 11:00:00","2022-03-06 12:00:00","2022-03-06 13:00:00","947.0"
"2022-03-06 11:00:00","2022-03-06 12:00:00","2022-03-06 13:00:00","2022-03-06 14:00:00","941.0"
"2022-03-06 12:00:00","2022-03-06 13:00:00","2022-03-06 14:00:00","2022-03-06 15:00:00","964.0"
"2022-03-06 13:00:00","2022-03-06 14:00:00","2022-03-06 15:00:00","2022-03-06 16:00:00","976.0"
"2022-03-06 14:00:00","2022-03-06 15:00:00","2022-03-06 16:00:00","2022-03-06 17:00:00","900.0"
"2022-03-06 15:00:00","2022-03-06 16:00:00","2022-03-06 17:00:00","2022-03-06 18:00:00","983.0"
"2022-03-06 16:00:00","2022-03-06 17:00:00","2022-03-06 18:00:00","2022-03-06 19:00:00","1235.0"
"2022-03-06 17:00:00","2022-03-06 18:00:00","2022-03-06 19:00:00","2022-03-06 20:00:00","1368.0"
"2022-03-06 18:00:00","2022-03-06 19:00:00","2022-03-06 20:00:00","2022-03-06 21:00:00","1348.0"
"2022-03-06 19:00:00","2022-03-06 20:00:00","2022-03-06 21:00:00","2022-03-06 22:00:00","1242.0"
"2022-03-06 20:00:00","2022-03-06 21:00:00","2022-03-06 22:00:00","2022-03-06 23:00:00","1214.0"
"2022-03-06 21:00:00","2022-03-06 22:00:00","2022-03-06 23:00:00","2022-03-07 00:00:00","1180.0"
"2022-03-06 22:00:00","2022-03-06 23:00:00","2022-03-07 00:00:00","2022-03-07 01:00:00","1077.0"
"2022-03-06 23:00:00","2022-03-07 00:00:00","2022-03-07 01:00:00","2022-03-07 02:00:00","1048.0"
"2022-03-07 00:00:00","2022-03-07 01:00:00","2022-03-07 02:00:00","2022-03-07 03:00:00","934.0"
"2022-03-07 01:00:00","2022-03-07 02:00:00","2022-03-07 03:00:00","2022-03-07 04:00:00","832.0"
"2022-03-07 02:00:00","2022-03-07 03:00:00","2022-03-07 04:00:00","2022-03-07 05:00:00","636.0"
"2022-03-07 03:00:00","2022-03-07 04:00:00","2022-03-07 05:00:00","2022-03-07 06:00:00","476.0"
"2022-03-07 04:00:00","2022-03-07 05:00:00","2022-03-07 06:00:00","2022-03-07 07:00:00","416.0"
"2022-03-07 05:00:00","2022-03-07 06:00:00","2022-03-07 07:00:00","2022-03-07 08:00:00","408.0"
"2022-03-07 06:00:00","2022-03-07 07:00:00","2022-03-07 08:00:00","2022-03-07 09:00:00","371.0"
"2022-03-07 07:00:00","2022-03-07 08:00:00","2022-03-07 09:00:00","2022-03-07 10:00:00","337.0"
"2022-03-07 08:00:00","2022-03-07 09:00:00","2022-03-07 10:00:00","2022-03-07 11:00:00","307.0"
"2022-03-07 09:00:00","2022-03-07 10:00:00","2022-03-07 11:00:00","2022-03-07 12:00:00","246.0"
"2022-03-07 10:00:00","2022-03-07 11:00:00","2022-03-07 12:00:00","2022-03-07 13:00:00","271.0"
"2022-03-07 11:00:00","2022-03-07 12:00:00","2022-03-07 13:00:00","2022-03-07 14:00:00","314.0"
"2022-03-07 12:00:00","2022-03-07 13:00:00","2022-03-07 14:00:00","2022-03-07 15:00:00","346.0"
"2022-03-07 13:00:00","2022-03-07 14:00:00","2022-03-07 15:00:00","2022-03-07 16:00:00","418.0"
"2022-03-07 14:00:00","2022-03-07 15:00:00","2022-03-07 16:00:00","2022-03-07 17:00:00","589.0"
"2022-03-07 15:00:00","2022-03-07 16:00:00","2022-03-07 17:00:00","2022-03-07 18:00:00","835.0"
"2022-03-07 16:00:00","2022-03-07 17:00:00","2022-03-07 18:00:00","2022-03-07 19:00:00","1140.0"
"2022-03-07 17:00:00","2022-03-07 18:00:00","2022-03-07 19:00:00","2022-03-07 20:00:00","1434.0"
"2022-03-07 18:00:00","2022-03-07 19:00:00","2022-03-07 20:00:00","2022-03-07 21:00:00","1656.0"
"2022-03-07 19:00:00","2022-03-07 20:00:00","2022-03-07 21:00:00","2022-03-07 22:00:00","1842.0"
"2022-03-07 20:00:00","2022-03-07 21:00:00","2022-03-07 22:00:00","2022-03-07 23:00:00","1956.0"
"2022-03-07 21:00:00","2022-03-07 22:00:00","2022-03-07 23:00:00","2022-03-08 00:00:00","1811.0"
"2022-03-07 22:00:00","2022-03-07 23:00:00","2022-03-08 00:00:00","2022-03-08 01:00:00","1513.0"
"2022-03-07 23:00:00","2022-03-08 00:00:00","2022-03-08 01:00:00","2022-03-08 02:00:00","1313.0"
"2022-03-08 00:00:00","2022-03-08 01:00:00","2022-03-08 02:00:00","2022-03-08 03:00:00","1208.0"
"2022-03-08 01:00:00","2022-03-08 02:00:00","2022-03-08 03:00:00","2022-03-08 04:00:00","1105.0"
"2022-03-08 02:00:00","2022-03-08 03:00:00","2022-03-08 04:00:00","2022-03-08 05:00:00","1017.0"
"2022-03-08 03:00:00","2022-03-08 04:00:00","2022-03-08 05:00:00","2022-03-08 06:00:00","1013.0"
"2022-03-08 04:00:00","2022-03-08 05:00:00","2022-03-08 06:00:00","2022-03-08 07:00:00","983.0"
"2022-03-08 05:00:00","2022-03-08 06:00:00","2022-03-08 07:00:00","2022-03-08 08:00:00","892.0"
"2022-03-08 06:00:00","2022-03-08 07:00:00","2022-03-08 08:00:00","2022-03-08 09:00:00","830.0"
"2022-03-08 07:00:00","2022-03-08 08:00:00","2022-03-08 09:00:00","2022-03-08 10:00:00","626.0"
"2022-03-08 08:00:00","2022-03-08 09:00:00","2022-03-08 10:00:00","2022-03-08 11:00:00","460.0"
"2022-03-08 09:00:00","2022-03-08 10:00:00","2022-03-08 11:00:00","2022-03-08 12:00:00","405.0"
"2022-03-08 10:00:00","2022-03-08 11:00:00","2022-03-08 12:00:00","2022-03-08 13:00:00","374.0"
"2022-03-08 11:00:00","2022-03-08 12:00:00","2022-03-08 13:00:00","2022-03-08 14:00:00","323.0"
"2022-03-08 12:00:00","2022-03-08 13:00:00","2022-03-08 14:00:00","2022-03-08 15:00:00","301.0"
"2022-03-08 13:00:00","2022-03-08 14:00:00","2022-03-08 15:00:00","2022-03-08 16:00:00","327.0"
"2022-03-08 14:00:00","2022-03-08 15:00:00","2022-03-08 16:00:00","2022-03-08 17:00:00","337.0"
"2022-03-08 15:00:00","2022-03-08 16:00:00","2022-03-08 17:00:00","2022-03-08 18:00:00","355.0"
"2022-03-08 16:00:00","2022-03-08 17:00:00","2022-03-08 18:00:00","2022-03-08 19:00:00","386.0"
"2022-03-08 17:00:00","2022-03-08 18:00:00","2022-03-08 19:00:00","2022-03-08 20:00:00","388.0"
"2022-03-08 18:00:00","2022-03-08 19:00:00","2022-03-08 20:00:00","2022-03-08 21:00:00","373.0"
"2022-03-08 19:00:00","2022-03-08 20:00:00","2022-03-08 21:00:00","2022-03-08 22:00:00","328.0"
"2022-03-08 20:00:00","2022-03-08 21:00:00","2022-03-08 22:00:00","2022-03-08 23:00:00","320.0"
"2022-03-08 21:00:00","2022-03-08 22:00:00","2022-03-08 23:00:00","2022-03-09 00:00:00","332.0"
"2022-03-08 22:00:00","2022-03-08 23:00:00","2022-03-09 00:00:00","2022-03-09 01:00:00","331.0"
"2022-03-08 23:00:00","2022-03-09 00:00:00","2022-03-09 01:00:00","2022-03-09 02:00:00","322.0"
"2022-03-09 00:00:00","2022-03-09 01:00:00","2022-03-09 02:00:00","2022-03-09 03:00:00","344.0"
"2022-03-09 01:00:00","2022-03-09 02:00:00","2022-03-09 03:00:00","2022-03-09 04:00:00","334.0"
"2022-03-09 02:00:00","2022-03-09 03:00:00","2022-03-09 04:00:00","2022-03-09 05:00:00","318.0"
"2022-03-09 03:00:00","2022-03-09 04:00:00","2022-03-09 05:00:00","2022-03-09 06:00:00","260.0"
"2022-03-09 04:00:00","2022-03-09 05:00:00","2022-03-09 06:00:00","2022-03-09 07:00:00","262.0"
"2022-03-09 05:00:00","2022-03-09 06:00:00","2022-03-09 07:00:00","2022-03-09 08:00:00","311.0"
"2022-03-09 06:00:00","2022-03-09 07:00:00","2022-03-09 08:00:00","2022-03-09 09:00:00","367.0"
"2022-03-09 07:00:00","2022-03-09 08:00:00","2022-03-09 09:00:00","2022-03-09 10:00:00","405.0"
"2022-03-09 08:00:00","2022-03-09 09:00:00","2022-03-09 10:00:00","2022-03-09 11:00:00","435.0"
"2022-03-09 09:00:00","2022-03-09 10:00:00","2022-03-09 11:00:00","2022-03-09 12:00:00","443.0"
"2022-03-09 10:00:00","2022-03-09 11:00:00","2022-03-09 12:00:00","2022-03-09 13:00:00","394.0"
"2022-03-09 11:00:00","2022-03-09 12:00:00","2022-03-09 13:00:00","2022-03-09 14:00:00","377.0"
"2022-03-09 12:00:00","2022-03-09 13:00:00","2022-03-09 14:00:00","2022-03-09 15:00:00","410.0"
"2022-03-09 13:00:00","2022-03-09 14:00:00","2022-03-09 15:00:00","2022-03-09 16:00:00","476.0"
"2022-03-09 14:00:00","2022-03-09 15:00:00","2022-03-09 16:00:00","2022-03-09 17:00:00","579.0"
"2022-03-09 15:00:00","2022-03-09 16:00:00","2022-03-09 17:00:00","2022-03-09 18:00:00","709.0"
"2022-03-09 16:00:00","2022-03-09 17:00:00","2022-03-09 18:00:00","2022-03-09 19:00:00","862.0"
"2022-03-09 17:00:00","2022-03-09 18:00:00","2022-03-09 19:00:00","2022-03-09 20:00:00","1281.0"
"2022-03-09 18:00:00","2022-03-09 19:00:00","2022-03-09 20:00:00","2022-03-09 21:00:00","1647.0"
"2022-03-09 19:00:00","2022-03-09 20:00:00","2022-03-09 21:00:00","2022-03-09 22:00:00","1823.0"
"2022-03-09 20:00:00","2022-03-09 21:00:00","2022-03-09 22:00:00","2022-03-09 23:00:00","1983.0"
"2022-03-09 21:00:00","2022-03-09 22:00:00","2022-03-09 23:00:00","2022-03-10 00:00:00","2071.0"
"2022-03-09 22:00:00","2022-03-09 23:00:00","2022-03-10 00:00:00","2022-03-10 01:00:00","2154.0"
"2022-03-09 23:00:00","2022-03-10 00:00:00","2022-03-10 01:00:00","2022-03-10 02:00:00","2204.0"
"2022-03-10 00:00:00","2022-03-10 01:00:00","2022-03-10 02:00:00","2022-03-10 03:00:00","2219.0"
"2022-03-10 01:00:00","2022-03-10 02:00:00","2022-03-10 03:00:00","2022-03-10 04:00:00","2301.0"
"2022-03-10 02:00:00","2022-03-10 03:00:00","2022-03-10 04:00:00","2022-03-10 05:00:00","2395.0"
"2022-03-10 03:00:00","2022-03-10 04:00:00","2022-03-10 05:00:00","2022-03-10 06:00:00","2414.0"
"2022-03-10 04:00:00","2022-03-10 05:00:00","2022-03-10 06:00:00","2022-03-10 07:00:00","2469.0"
"2022-03-10 05:00:00","2022-03-10 06:00:00","2022-03-10 07:00:00","2022-03-10 08:00:00","2512.0"
"2022-03-10 06:00:00","2022-03-10 07:00:00","2022-03-10 08:00:00","2022-03-10 09:00:00","2542.0"
"2022-03-10 07:00:00","2022-03-10 08:00:00","2022-03-10 09:00:00","2022-03-10 10:00:00","2561.0"
"2022-03-10 08:00:00","2022-03-10 09:00:00","2022-03-10 10:00:00","2022-03-10 11:00:00","2567.0"
"2022-03-10 09:00:00","2022-03-10 10:00:00","2022-03-10 11:00:00","2022-03-10 12:00:00","2587.0"
"2022-03-10 10:00:00","2022-03-10 11:00:00","2022-03-10 12:00:00","2022-03-10 13:00:00","2624.0"
"2022-03-10 11:00:00","2022-03-10 12:00:00","2022-03-10 13:00:00","2022-03-10 14:00:00","2685.0"
"2022-03-10 12:00:00","2022-03-10 13:00:00","2022-03-10 14:00:00","2022-03-10 15:00:00","2723.0"
"2022-03-10 13:00:00","2022-03-10 14:00:00","2022-03-10 15:00:00","2022-03-10 16:00:00","2725.0"
"2022-03-10 14:00:00","2022-03-10 15:00:00","2022-03-10 16:00:00","2022-03-10 17:00:00","2775.0"
